Id,SalePrice
2736,133918.05123697728
2737,114504.63841257029
2738,157956.44810062068
2739,153049.7087667897
2740,139163.26034025362
2741,128683.47359009844
2742,152003.49294773387
2743,126834.88096231339
2744,142322.13079284827
2745,139242.94184017813
2746,124968.61233164699
2747,145673.634818741
2748,121818.45351649147
2749,113573.40645296297
2750,115220.08467172668
2751,115820.91835983859
2752,215869.87490735794
2753,155229.45587185692
2754,218743.10220010363
2755,138820.26214858648
2756,88697.45913918814
2757,86386.6529496593
2758,87888.47843034263
2759,134097.28244236094
2760,122745.29692174491
2761,134644.14730847842
2762,144072.9392404524
2763,186471.4042810817
2764,155425.89441821788
2765,244337.65040909385
2766,113758.22886451974
2767,90013.90883362976
2768,127980.00616489528
2769,122298.47924600034
2770,155273.7480438653
2771,110400.5020547331
2772,107304.98685703981
2773,151168.95742980787
2774,132559.87727201055
2775,120255.34525449693
2776,145329.8162914026
2777,148231.98500224054
2778,119231.5939119961
2779,122599.53754518139
2780,117050.981794332
2781,98996.89906635384
2782,94104.59675768336
2783,87910.46179232064
2784,121156.97947731505
2785,126903.06387739016
2786,71051.82280179039
2787,122770.34641349004
2788,80851.34128598195
2789,199516.19362572968
2790,94371.1105262838
2791,122933.96491907648
2792,79482.30237572665
2793,153232.55323114424
2794,87768.40675634357
2795,118574.5577109251
2796,97919.87033765917
2797,211554.5058166336
2798,107438.96369243889
2799,116662.49990260652
2800,87545.91230161926
2801,116386.77045196434
2802,120948.2232341253
2803,195670.01247261863
2804,131922.8336474859
2805,99149.21329102488
2806,101786.53222016881
2807,167742.36642437446
2808,132055.14615104947
2809,125429.01410353322
2810,120559.61348792317
2811,149525.68005613523
2812,150048.60232137612
2813,191008.89804577135
2814,189761.22499604226
2815,100385.47126507737
2816,214180.98195494522
2817,127085.46497957785
2818,122121.21256519339
2819,166721.87915867436
2820,122651.53670593411
2821,109082.1861933301
2822,170634.79961407007
2823,291094.57322131476
2824,156471.89065068745
2825,143294.04136477533
2826,126957.02115045676
2827,142502.78039918348
2828,220792.59429426776
2829,214151.66579382808
2830,251489.36145242106
2831,194403.02796690067
2832,224595.33150812282
2833,267656.3462638215
2834,216012.48683154775
2835,226241.5248018936
2836,200002.76941139068
2837,161972.74321419082
2838,150192.3248025494
2839,169645.9326042347
2840,204778.02771150973
2841,203248.74820681298
2842,208967.70572294612
2843,141930.3844123101
2844,171275.04869455926
2845,114776.13672341734
2846,207112.28042715823
2847,185060.84108112945
2848,224939.67850423203
2849,214535.20859249376
2850,279608.4179335737
2851,222329.13441102838
2852,235381.098804886
2853,216126.54976260522
2854,154064.4461082173
2855,205771.11051478997
2856,209287.83219987736
2857,200338.48527344607
2858,203263.50814050122
2859,118286.88019946974
2860,121240.18943172015
2861,128054.91096935663
2862,205420.72244548725
2863,133127.3234088872
2864,247646.70336421384
2865,162689.1282803451
2866,207819.4794187038
2867,93245.606150986
2868,128664.59818055863
2869,113510.29321101273
2870,129703.05429524207
2871,94953.38207270263
2872,65666.74158110551
2873,105951.8106423036
2874,121524.34912113062
2875,127402.04010100164
2876,151261.40423441638
2877,124463.49267737955
2878,142477.44093272946
2879,118177.38151384462
2880,113012.008232559
2881,128309.5153246647
2882,128857.44291544668
2883,161608.092010986
2884,184655.16843573176
2885,152390.36740941272
2886,157266.13524299365
2887,107444.65428604416
2888,132319.0237503948
2889,75940.52310908394
2890,83581.68656494215
2891,142598.82784727603
2892,70187.63120210326
2893,106730.27064526266
2894,70516.43136323248
2895,259563.52946278633
2896,249545.81631528787
2897,185863.80749068077
2898,188238.76969699425
2899,232557.12658790793
2900,154679.28409029692
2901,174529.01433414905
2902,184770.2764921893
2903,301815.5544573049
2904,322808.93279558397
2905,82771.14464787554
2906,231643.61556137205
2907,121701.85922327761
2908,122301.3772274994
2909,180232.30653009447
2910,86772.48354816607
2911,104937.18570208811
2912,137117.94087731754
2913,104252.11137255686
2914,95543.08167365345
2915,95543.08167365345
2916,104252.11137255686
2917,148026.76847196635
2918,118149.25323791338
2919,233368.8200741308
